project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at
mIVSCC-MET,656440106,http://lims2/specimens?id=656440106,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_351_A01,656440009,1/3/2018 23:25,1.913967488,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,656449594,http://lims2/specimens?id=656449594,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_352_A01,656449579,1/3/2018 23:51,2.400468992,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667306056,http://lims2/specimens?id=667306056,Ndnf-IRES2-dgCre;Ai14-377309.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.03.01,EPhys_180226_01_B02_M,BIOCYTIN_180306_01_B02,500365177,P1S4_180226_002_A01,667306040,,,V1 Coronal 107,qc,A8S4_180302_10,failed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672143060,processing,,,,http://lims2/focal_plane_image_series?id=672143060,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667312053,http://lims2/specimens?id=667312053,Ndnf-IRES2-dgCre;Ai14-377309.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.03.01,EPhys_180226_01_B02_M,BIOCYTIN_180306_01_B02,500365177,P1S4_180226_003_A01,667312035,2/26/2018 22:10,2.297294592,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672143060,processing,,,,http://lims2/focal_plane_image_series?id=672143060,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667317372,http://lims2/specimens?id=667317372,Ndnf-IRES2-dgCre;Ai14-377309.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.03.01,EPhys_180226_01_B02_M,BIOCYTIN_180306_01_B02,500365177,P1S4_180226_004_A01,667317327,2/26/2018 22:28,7.20909568,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672143060,processing,,,,http://lims2/focal_plane_image_series?id=672143060,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667321194,http://lims2/specimens?id=667321194,Ndnf-IRES2-dgCre;Ai14-377309.03.02.01,Cell,,unknown,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.03.02,EPhys_180226_01_B04_M,BIOCYTIN_180306_01_B04,500363889,PBS4_180226_504_A01,667321178,2/26/2018 22:54,1.421943552,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672144310,qc,,,,http://lims2/focal_plane_image_series?id=672144310,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667306013,http://lims2/specimens?id=667306013,Ndnf-IRES2-dgCre;Ai14-377309.04.02.01,Cell,,unknown,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.04.02,EPhys_180226_01_A06_M,BIOCYTIN_180306_01_A06,500362968,PBS4_180226_502_A01,667305988,2/26/2018 21:37,1.472890624,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672141699,qc,,,,http://lims2/focal_plane_image_series?id=672141699,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667313380,http://lims2/specimens?id=667313380,Ndnf-IRES2-dgCre;Ai14-377309.04.02.02,Cell,,unknown,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.04.02,EPhys_180226_01_A06_M,BIOCYTIN_180306_01_A06,500362968,PBS4_180226_503_A01,667313334,2/26/2018 22:10,1.385431168,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672141699,qc,,,,http://lims2/focal_plane_image_series?id=672141699,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667318789,http://lims2/specimens?id=667318789,Ndnf-IRES2-dgCre;Ai14-377309.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.05.02,EPhys_180226_01_B05_M,BIOCYTIN_180306_01_B05,500363705,P8S4_180226_353_A01,667318744,2/26/2018 22:30,2.060430592,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672145096,qc,,,,http://lims2/focal_plane_image_series?id=672145096,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667320923,http://lims2/specimens?id=667320923,Ndnf-IRES2-dgCre;Ai14-377309.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.05.02,EPhys_180226_01_B05_M,BIOCYTIN_180306_01_B05,500363705,P8S4_180226_354_A01,667320904,2/26/2018 22:53,1.014716352,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672145096,qc,,,,http://lims2/focal_plane_image_series?id=672145096,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667319630,http://lims2/specimens?id=667319630,Ndnf-IRES2-dgCre;Ai14-377309.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.06.01,EPhys_180226_01_B03_M,BIOCYTIN_180306_01_B03,500364073,PAS4_180226_453_A01,667319610,2/26/2018 22:34,3.084379136,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672143629,qc,,,,http://lims2/focal_plane_image_series?id=672143629,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667300994,http://lims2/specimens?id=667300994,Ndnf-IRES2-dgCre;Ai14-377309.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377309.06.02,EPhys_180226_01_B01_M,BIOCYTIN_180306_01_B01,500365361,PAS4_180226_452_A01,667300956,2/26/2018 21:22,8.040508416,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377309,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672142643,qc,,,,http://lims2/focal_plane_image_series?id=672142643,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667492360,http://lims2/specimens?id=667492360,Ndnf-IRES2-dgCre;Ai14-377310.03.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377310.03.02,Ephys_180226_03_A02_M,BIOCYTIN_180306_03_A02,500364800,PBS4_180227_504_A01,667492342,2/27/2018 22:14,2.27257344,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377310,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672154523,processing,,,,http://lims2/focal_plane_image_series?id=672154523,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667493018,http://lims2/specimens?id=667493018,Ndnf-IRES2-dgCre;Ai14-377310.03.02.02,Cell,,not checked,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377310.03.02,Ephys_180226_03_A02_M,BIOCYTIN_180306_03_A02,500364800,PBS4_180227_505_A01,667493003,2/27/2018 22:44,1.41342464,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377310,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672154523,processing,,,,http://lims2/focal_plane_image_series?id=672154523,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667476874,http://lims2/specimens?id=667476874,Ndnf-IRES2-dgCre;Ai14-377310.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377310.04.01,Ephys_180226_01_D01_M,BIOCYTIN_180306_01_D01,500365563,P1S4_180227_002_A01,667476855,2/27/2018 19:17,0.892673152,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377310,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672149251,processing,,,,http://lims2/focal_plane_image_series?id=672149251,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667585479,http://lims2/specimens?id=667585479,Ndnf-IRES2-dgCre;Ai14-377310.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377310.04.02,EPhys_180226_01_D03_M,BIOCYTIN_180306_01_D03,500365567,P2S4_180227_052_A01,667585452,,,V1 Coronal 107,qc,A8S4_180302_10,passed,,377310,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672150340,qc,,,,http://lims2/focal_plane_image_series?id=672150340,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667492404,http://lims2/specimens?id=667492404,Ndnf-IRES2-dgCre;Ai14-377310.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377310.05.01,EPhys_180226_03_A01_M,BIOCYTIN_180306_03_A01,500364798,PAS4_180227_454_A01,667492389,2/27/2018 22:09,1.86281152,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377310,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672154153,processing,,,,http://lims2/focal_plane_image_series?id=672154153,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667478348,http://lims2/specimens?id=667478348,Ndnf-IRES2-dgCre;Ai14-377310.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377310.05.02,EPhys_180226_01_D04_M,BIOCYTIN_180306_01_D04,500365569,PAS4_180227_453_A01,667478292,2/27/2018 19:42,1.565018496,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377310,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672150892,qc,,,,http://lims2/focal_plane_image_series?id=672150892,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667478506,http://lims2/specimens?id=667478506,Ndnf-IRES2-dgCre;Ai14-377310.06.02.01,Cell,,unknown,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377310.06.02,EPhys_180226_01_D02_M,BIOCYTIN_180306_01_D02,500365565,PBS4_180227_503_A01,667478470,2/27/2018 19:43,1.566025472,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377310,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672149439,qc,,,,http://lims2/focal_plane_image_series?id=672149439,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667496244,http://lims2/specimens?id=667496244,Ndnf-IRES2-dgCre;Ai14-377313.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.03.01,Ephys_180226_03_B01_M,BIOCYTIN_180306_03_B01,500365555,P2S4_180227_054_A01,667496229,2/28/2018 0:07,2.293894912,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672156997,processing,,,,http://lims2/focal_plane_image_series?id=672156997,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667494356,http://lims2/specimens?id=667494356,Ndnf-IRES2-dgCre;Ai14-377313.03.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.03.02,Ephys_180226_03_A05_M,BIOCYTIN_180306_03_A05,500365551,PBS4_180227_506_A01,667494340,2/27/2018 23:07,1.297309824,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672156083,processing,,,,http://lims2/focal_plane_image_series?id=672156083,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667489843,http://lims2/specimens?id=667489843,Ndnf-IRES2-dgCre;Ai14-377313.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.04.01,EPhys_180226_01_D05_M,BIOCYTIN_180306_01_D05,500364790,P9S4_180227_403_A01,667489815,2/27/2018 21:22,2.561157888,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672151315,qc,,,,http://lims2/focal_plane_image_series?id=672151315,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667490896,http://lims2/specimens?id=667490896,Ndnf-IRES2-dgCre;Ai14-377313.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.04.01,EPhys_180226_01_D05_M,BIOCYTIN_180306_01_D05,500364790,P9S4_180227_404_A01,667490879,2/27/2018 21:41,4.935051776,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672151315,qc,,,,http://lims2/focal_plane_image_series?id=672151315,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667489800,http://lims2/specimens?id=667489800,Ndnf-IRES2-dgCre;Ai14-377313.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.04.02,EPhys_180226_01_D06_M,BIOCYTIN_180306_01_D06,500364792,P8S4_180227_354_A01,667489785,2/27/2018 21:19,1.386015232,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672152270,processing,,,,http://lims2/focal_plane_image_series?id=672152270,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667490926,http://lims2/specimens?id=667490926,Ndnf-IRES2-dgCre;Ai14-377313.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.04.02,EPhys_180226_01_D06_M,BIOCYTIN_180306_01_D06,500364792,P8S4_180227_355_A01,667490911,2/27/2018 21:42,1.158796544,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672152270,processing,,,,http://lims2/focal_plane_image_series?id=672152270,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667492234,http://lims2/specimens?id=667492234,Ndnf-IRES2-dgCre;Ai14-377313.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.05.01,Ephys_180226_03_A04_M,BIOCYTIN_180306_03_A04,500365422,P2S4_180227_053_A01,667492219,2/27/2018 22:11,3.465826304,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672171540,processing,,,,http://lims2/focal_plane_image_series?id=672171540,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667493822,http://lims2/specimens?id=667493822,Ndnf-IRES2-dgCre;Ai14-377313.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.05.02,EPhys_180226_03_A06_M,BIOCYTIN_180306_03_A06,500365553,P8S4_180227_356_A01,667493807,2/27/2018 22:36,1.725723904,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672156416,processing,,,,http://lims2/focal_plane_image_series?id=672156416,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,667492978,http://lims2/specimens?id=667492978,Ndnf-IRES2-dgCre;Ai14-377313.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377313.06.01,EPhys_180226_03_A03_M,BIOCYTIN_180306_03_A03,500365420,P9S4_180227_405_A01,667492963,2/27/2018 22:36,1.463359744,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377313,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672155423,processing,,,,http://lims2/focal_plane_image_series?id=672155423,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668242473,http://lims2/specimens?id=668242473,Ndnf-IRES2-dgCre;Ai14-377316.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.03.01,EPhys_180226_03_C03_M,BIOCYTIN_180306_03_C03,500364486,P1S4_180228_001_A01,668242314,2/28/2018 18:28,4.768016384,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672161754,processing,,,,http://lims2/focal_plane_image_series?id=672161754,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668285635,http://lims2/specimens?id=668285635,Ndnf-IRES2-dgCre;Ai14-377316.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.03.01,EPhys_180226_03_C03_M,BIOCYTIN_180306_03_C03,500364486,P1S4_180228_002_A01,668285347,2/28/2018 18:41,1.873211392,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672161754,processing,,,,http://lims2/focal_plane_image_series?id=672161754,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668338125,http://lims2/specimens?id=668338125,Ndnf-IRES2-dgCre;Ai14-377316.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.03.01,EPhys_180226_03_C03_M,BIOCYTIN_180306_03_C03,500364486,P1S4_180228_003_A01,668338068,2/28/2018 19:24,1.310865536,V1 Coronal 107,auto_failed,A8S4_180302_10,failed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672161754,processing,,,,http://lims2/focal_plane_image_series?id=672161754,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668292781,http://lims2/specimens?id=668292781,Ndnf-IRES2-dgCre;Ai14-377316.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.04.01,EPhys_180226_03_C02_M,BIOCYTIN_180306_03_C02,500364670,P9S4_180228_403_A01,668292638,2/28/2018 18:43,3.283736576,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672160898,processing,,,,http://lims2/focal_plane_image_series?id=672160898,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668338288,http://lims2/specimens?id=668338288,Ndnf-IRES2-dgCre;Ai14-377316.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.04.01,EPhys_180226_03_C02_M,BIOCYTIN_180306_03_C02,500364670,P9S4_180228_404_A01,668338176,2/28/2018 19:08,1.26084352,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672160898,processing,,,,http://lims2/focal_plane_image_series?id=672160898,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668319974,http://lims2/specimens?id=668319974,Ndnf-IRES2-dgCre;Ai14-377316.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.04.02,EPhys_180226_03_C01_M,BIOCYTIN_180306_03_C01,500365038,P8S4_180228_353_A01,668319822,2/28/2018 18:57,1.361975808,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672160421,processing,,,,http://lims2/focal_plane_image_series?id=672160421,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668423181,http://lims2/specimens?id=668423181,Ndnf-IRES2-dgCre;Ai14-377316.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.05.01,Ephys_180226_03_C06_M,BIOCYTIN_180306_03_C06,500363934,P2S4_180228_053_A01,668422888,2/28/2018 20:23,5.76151552,V1 Coronal 107,auto_failed,A8S4_180302_10,passed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672163091,processing,,,,http://lims2/focal_plane_image_series?id=672163091,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668446273,http://lims2/specimens?id=668446273,Ndnf-IRES2-dgCre;Ai14-377316.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.05.01,Ephys_180226_03_C06_M,BIOCYTIN_180306_03_C06,500363934,P2S4_180228_054_A01,668446258,2/28/2018 21:16,4.364369408,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672163091,processing,,,,http://lims2/focal_plane_image_series?id=672163091,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668367794,http://lims2/specimens?id=668367794,Ndnf-IRES2-dgCre;Ai14-377316.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.05.02,EPhys_180226_03_C04_M,BIOCYTIN_180306_03_C04,500364302,PAS4_180228_452_A01,668367722,2/28/2018 19:37,1.50782208,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672162628,processing,,,,http://lims2/focal_plane_image_series?id=672162628,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668426472,http://lims2/specimens?id=668426472,Ndnf-IRES2-dgCre;Ai14-377316.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377316.06.02,EPhys_180226_03_C05_M,BIOCYTIN_180306_03_C05,500364118,PAS4_180228_453_A01,668426447,2/28/2018 20:34,2.467800832,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,377316,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672162868,processing,,,,http://lims2/focal_plane_image_series?id=672162868,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669101798,http://lims2/specimens?id=669101798,Ndnf-IRES2-dgCre;Ai14-377318.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377318.03.01,EPhys_180226_04_B02_M,BIOCYTIN_180306_04_B02,500363704,P9S4_180302_403_A01,669101518,3/2/2018 18:58,3.591091712,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,377318,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672167002,processing,,,,http://lims2/focal_plane_image_series?id=672167002,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,669138923,http://lims2/specimens?id=669138923,Ndnf-IRES2-dgCre;Ai14-377318.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-377318.03.01,EPhys_180226_04_B02_M,BIOCYTIN_180306_04_B02,500363704,P9S4_180302_404_A01,669138586,3/2/2018 19:20,1.139010048,V1 Coronal 107,auto_failed,A8S4_180309_08,failed,,377318,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,cre reporter positive,VISp,,,,,,,672167002,processing,,,,http://lims2/focal_plane_image_series?id=672167002,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,668489573,http://lims2/specimens?id=668489573,Ndnf-IRES2-dgCre;Ai14-378475.04.02.01,Cell,,not checked,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-378475.04.02,Ephys_180226_04_A02_M,BIOCYTIN_180306_04_A02,500364442,PBS4_180228_505_A01,668489557,3/1/2018 1:17,2.063830784,V1 Coronal 107,auto_failed,A8S4_180309_08,passed,,378475,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,672164922,processing,,,,http://lims2/focal_plane_image_series?id=672164922,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,673724358,http://lims2/specimens?id=673724358,Ndnf-IRES2-dgCre;Ai14-379866.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-379866.03.01,,,,,673724343,,,V1 Coronal 107,qc,,,,379866,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,671927927,http://lims2/specimens?id=671927927,Ndnf-IRES2-dgCre;Ai14-379873.03.02.01,Cell,,unknown,http://lims2/specimens?search[name]=Ndnf-IRES2-dgCre%3BAi14-379873.03.02,EPhys_180312_01_A06_M,,,PBS4_180312_502_A01,671927726,3/12/2018 18:19,1.812456704,V1 Coronal 107,auto_failed,,,,379873,Ai14(RCL-tdT),Ndnf-IRES2-dgCre,,VISp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
